Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,strain,tissue
SRR12868488,RNA-Seq,300,6651194100,PRJNA669810,SAMN16457971,Model organism or animal,2081296495,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334542,Illumina NovaSeq 6000,EG4347_GZ_B6_I3_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:50:00Z,1,EG4347_GZ_B6_I3_GZpool_04_2019,hermaphrodite,SRP288011,EG4347,whole animals
SRR12868489,RNA-Seq,300,8337476700,PRJNA669810,SAMN16457845,Model organism or animal,2539007484,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334541,Illumina NovaSeq 6000,CB4856_GZ_B1_H3_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:49:00Z,1,CB4856_GZ_B1_H3_GZpool_07_2020,hermaphrodite,SRP288011,CB4856,whole animals
SRR12868490,RNA-Seq,300,9379258200,PRJNA669810,SAMN16457970,Model organism or animal,2936440830,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334540,Illumina NovaSeq 6000,ED3077_GZm_B3_A7_GZpool_0308_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:56:00Z,1,ED3077_GZm_B3_A7_GZpool_0308_2020,hermaphrodite,SRP288011,ED3077,whole animals
SRR12868491,RNA-Seq,300,9522610200,PRJNA669810,SAMN16457969,Model organism or animal,2846998779,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334539,Illumina NovaSeq 6000,ED3077_GZ_B5_B1_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:02:00Z,1,ED3077_GZ_B5_B1_GZpool_05_2019,hermaphrodite,SRP288011,ED3077,whole animals
SRR12868492,RNA-Seq,300,14817530700,PRJNA669810,SAMN16457968,Model organism or animal,4425719876,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334538,Illumina NovaSeq 6000,ED3077_GZ_B2_D2_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:02:00Z,1,ED3077_GZ_B2_D2_GZpool_01_2019,hermaphrodite,SRP288011,ED3077,whole animals
SRR12868493,RNA-Seq,300,8226146400,PRJNA669810,SAMN16457967,Model organism or animal,2544226907,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334537,Illumina NovaSeq 6000,ED3073_GZr_B2_G7_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:51:00Z,1,ED3073_GZr_B2_G7_GZpool_07_2020,hermaphrodite,SRP288011,ED3073,whole animals
SRR12868494,RNA-Seq,300,8827148400,PRJNA669810,SAMN16457966,Model organism or animal,2699737510,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334536,Illumina NovaSeq 6000,ED3073_GZ_B5_E2_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:55:00Z,1,ED3073_GZ_B5_E2_GZpool_06_2019,hermaphrodite,SRP288011,ED3073,whole animals
SRR12868495,RNA-Seq,300,10787539200,PRJNA669810,SAMN16457965,Model organism or animal,3323962057,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334535,Illumina NovaSeq 6000,ED3073_GZ_B3_A6_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:58:00Z,1,ED3073_GZ_B3_A6_GZpool_03_2019,hermaphrodite,SRP288011,ED3073,whole animals
SRR12868496,RNA-Seq,300,10736130900,PRJNA669810,SAMN16457964,Model organism or animal,3278193657,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334534,Illumina NovaSeq 6000,ED3052_GZ_B4_F3_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:06:00Z,1,ED3052_GZ_B4_F3_GZpool_05_2019,hermaphrodite,SRP288011,ED3052,whole animals
SRR12868497,RNA-Seq,300,9803857200,PRJNA669810,SAMN16457963,Model organism or animal,3020069600,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334533,Illumina NovaSeq 6000,ED3052_GZ_B3_I8_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:52:00Z,1,ED3052_GZ_B3_I8_GZpool_03_2019,hermaphrodite,SRP288011,ED3052,whole animals
SRR12868498,RNA-Seq,300,6758350800,PRJNA669810,SAMN16457962,Model organism or animal,2041373188,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334532,Illumina NovaSeq 6000,ED3052_GZ_B1_B5_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:49:00Z,1,ED3052_GZ_B1_B5_GZpool_01_2019,hermaphrodite,SRP288011,ED3052,whole animals
SRR12868499,RNA-Seq,300,9324193200,PRJNA669810,SAMN16457961,Model organism or animal,2861708665,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334531,Illumina NovaSeq 6000,ED3049_GZ_B4_F2_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:52:00Z,1,ED3049_GZ_B4_F2_GZpool_05_2019,hermaphrodite,SRP288011,ED3049,whole animals
SRR12868500,RNA-Seq,300,10581543600,PRJNA669810,SAMN16457844,Model organism or animal,3233355895,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334530,Illumina NovaSeq 6000,CB4856_GZ_B6_C6_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:56:00Z,1,CB4856_GZ_B6_C6_GZpool_06_2019,hermaphrodite,SRP288011,CB4856,whole animals
SRR12868501,RNA-Seq,300,13318412100,PRJNA669810,SAMN16457960,Model organism or animal,4087279428,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334529,Illumina NovaSeq 6000,ED3049_GZ_B3_I7_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:00:00Z,1,ED3049_GZ_B3_I7_GZpool_03_2019,hermaphrodite,SRP288011,ED3049,whole animals
SRR12868502,RNA-Seq,300,7426190400,PRJNA669810,SAMN16457959,Model organism or animal,2237445214,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334528,Illumina NovaSeq 6000,ED3049_GZ_B1_D3_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:46:00Z,1,ED3049_GZ_B1_D3_GZpool_01_2019,hermaphrodite,SRP288011,ED3049,whole animals
SRR12868503,RNA-Seq,300,14301046500,PRJNA669810,SAMN16457958,Model organism or animal,4349415173,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334527,Illumina NovaSeq 6000,ED3048_GZ_B7_I3_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:19:00Z,1,ED3048_GZ_B7_I3_GZpool_06_2019,hermaphrodite,SRP288011,ED3048,whole animals
SRR12868504,RNA-Seq,300,8765502300,PRJNA669810,SAMN16457957,Model organism or animal,2721572539,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334526,Illumina NovaSeq 6000,ED3048_GZ_B4_H6_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:10:00Z,1,ED3048_GZ_B4_H6_GZpool_04_2019,hermaphrodite,SRP288011,ED3048,whole animals
SRR12868505,RNA-Seq,300,8310662700,PRJNA669810,SAMN16457956,Model organism or animal,2502365977,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334525,Illumina NovaSeq 6000,ED3048_GZ_B1_D2_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:56:00Z,1,ED3048_GZ_B1_D2_GZpool_01_2019,hermaphrodite,SRP288011,ED3048,whole animals
SRR12868506,RNA-Seq,300,15955199700,PRJNA669810,SAMN16457955,Model organism or animal,4903817590,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334524,Illumina NovaSeq 6000,ED3040_GZm_B1_D1_GZpool_0108_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:12:00Z,1,ED3040_GZm_B1_D1_GZpool_0108_2020,hermaphrodite,SRP288011,ED3040,whole animals
SRR12868507,RNA-Seq,300,7223021400,PRJNA669810,SAMN16458245,Model organism or animal,2172596955,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334877,Illumina NovaSeq 6000,MY1_GZ_B1_C2_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:55:00Z,1,MY1_GZ_B1_C2_GZpool_01_2019,hermaphrodite,SRP288011,MY1,whole animals
SRR12868508,RNA-Seq,300,10535351400,PRJNA669810,SAMN16458244,Model organism or animal,3243002376,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334876,Illumina NovaSeq 6000,LKC34_GZ_B6_E1_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:52:00Z,1,LKC34_GZ_B6_E1_GZpool_06_2019,hermaphrodite,SRP288011,LKC34,whole animals
SRR12868509,RNA-Seq,300,5396450700,PRJNA669810,SAMN16458243,Model organism or animal,1672202842,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334875,Illumina NovaSeq 6000,LKC34_GZ_B6_B2_GZpool_04_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:45:00Z,1,LKC34_GZ_B6_B2_GZpool_04_2019,hermaphrodite,SRP288011,LKC34,whole animals
SRR12868510,RNA-Seq,300,13400177700,PRJNA669810,SAMN16458242,Model organism or animal,4046509540,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334874,Illumina NovaSeq 6000,LKC34_GZ_B1_I7_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:10:00Z,1,LKC34_GZ_B1_I7_GZpool_01_2019,hermaphrodite,SRP288011,LKC34,whole animals
SRR12868511,RNA-Seq,300,14539803300,PRJNA669810,SAMN16458241,Model organism or animal,4445817074,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334873,Illumina NovaSeq 6000,KR314_GZm_B1_C1_GZpool_0108_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:05:00Z,1,KR314_GZm_B1_C1_GZpool_0108_2020,hermaphrodite,SRP288011,KR314,whole animals
SRR12868512,RNA-Seq,300,7794292200,PRJNA669810,SAMN16457872,Model organism or animal,2396291673,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334872,Illumina NovaSeq 6000,CX11314_GZ_B6_F4_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:51:00Z,1,CX11314_GZ_B6_F4_GZpool_06_2019,hermaphrodite,SRP288011,CX11314,whole animals
SRR12868513,RNA-Seq,300,9490659600,PRJNA669810,SAMN16458240,Model organism or animal,2906949332,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334871,Illumina NovaSeq 6000,KR314_GZ_B4_D5_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:52:00Z,1,KR314_GZ_B4_D5_GZpool_05_2019,hermaphrodite,SRP288011,KR314,whole animals
SRR12868514,RNA-Seq,300,11450149500,PRJNA669810,SAMN16458239,Model organism or animal,3506222898,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",young adult,SRX9334870,Illumina NovaSeq 6000,KR314_GZ_B3_H7_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:57:00Z,1,KR314_GZ_B3_H7_GZpool_03_2019,hermaphrodite,SRP288011,KR314,whole animals
SRR12868515,RNA-Seq,300,10208514000,PRJNA669810,SAMN16458238,Model organism or animal,3066261692,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334869,Illumina NovaSeq 6000,JU847_GZr_B3_E7_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:04:00Z,1,JU847_GZr_B3_E7_GZpool_07_2020,hermaphrodite,SRP288011,JU847,whole animals
SRR12868516,RNA-Seq,300,8973909300,PRJNA669810,SAMN16458237,Model organism or animal,2707512692,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334868,Illumina NovaSeq 6000,JU847_GZr_B2_I4_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:54:00Z,1,JU847_GZr_B2_I4_GZpool_07_2020,hermaphrodite,SRP288011,JU847,whole animals
SRR12868517,RNA-Seq,300,12426309600,PRJNA669810,SAMN16458236,Model organism or animal,3735267348,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334867,Illumina NovaSeq 6000,JU847_GZ_B5_C5_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:59:00Z,1,JU847_GZ_B5_C5_GZpool_05_2019,hermaphrodite,SRP288011,JU847,whole animals
SRR12868518,RNA-Seq,300,8306189100,PRJNA669810,SAMN16458235,Model organism or animal,2516253311,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",young adult,SRX9334866,Illumina NovaSeq 6000,JU830_GZ_B4_D4_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:55:00Z,1,JU830_GZ_B4_D4_GZpool_05_2019,hermaphrodite,SRP288011,JU830,whole animals
SRR12868519,RNA-Seq,300,7492761900,PRJNA669810,SAMN16458082,Model organism or animal,2251240582,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334865,Illumina NovaSeq 6000,JU2257_GZr_B2_H6_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:54:00Z,1,JU2257_GZr_B2_H6_GZpool_07_2020,hermaphrodite,SRP288011,JU2257,whole animals
SRR12868520,RNA-Seq,300,9878659800,PRJNA669810,SAMN16458081,Model organism or animal,2997574495,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334864,Illumina NovaSeq 6000,JU2257_GZ_B3_G7_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:02:00Z,1,JU2257_GZ_B3_G7_GZpool_05_2019,hermaphrodite,SRP288011,JU2257,whole animals
SRR12868521,RNA-Seq,300,9124790700,PRJNA669810,SAMN16457856,Model organism or animal,2792802316,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334863,Illumina NovaSeq 6000,CX11271_GZ_B4_E6_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:00:00Z,1,CX11271_GZ_B4_E6_GZpool_05_2019,hermaphrodite,SRP288011,CX11271,whole animals
SRR12868522,RNA-Seq,300,14801148300,PRJNA669810,SAMN16458080,Model organism or animal,4508000104,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334862,Illumina NovaSeq 6000,JU2257_GZ_B3_E1_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:16:00Z,1,JU2257_GZ_B3_E1_GZpool_03_2019,hermaphrodite,SRP288011,JU2257,whole animals
SRR12868523,RNA-Seq,300,11742522300,PRJNA669810,SAMN16458079,Model organism or animal,3529619528,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",young adult,SRX9334861,Illumina NovaSeq 6000,JU2250_GZr_B2_H5_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:38:00Z,1,JU2250_GZr_B2_H5_GZpool_07_2020,hermaphrodite,SRP288011,JU2250,whole animals
SRR12868524,RNA-Seq,300,8919137700,PRJNA669810,SAMN16458078,Model organism or animal,2739990673,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334860,Illumina NovaSeq 6000,JU2250_GZ_B7_G5_GZpool_06_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:56:00Z,1,JU2250_GZ_B7_G5_GZpool_06_2019,hermaphrodite,SRP288011,JU2250,whole animals
SRR12868525,RNA-Seq,300,10163472000,PRJNA669810,SAMN16458077,Model organism or animal,3126445787,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334859,Illumina NovaSeq 6000,JU2250_GZ_B3_B6_GZpool_03_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:57:00Z,1,JU2250_GZ_B3_B6_GZpool_03_2019,hermaphrodite,SRP288011,JU2250,whole animals
SRR12868526,RNA-Seq,300,6723525300,PRJNA669810,SAMN16458076,Model organism or animal,2050998038,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334858,Illumina NovaSeq 6000,JU2234_GZr_B2_D9_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:53:00Z,1,JU2234_GZr_B2_D9_GZpool_08_2020,hermaphrodite,SRP288011,JU2234,whole animals
SRR12868527,RNA-Seq,300,10331588700,PRJNA669810,SAMN16458075,Model organism or animal,3121868065,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334857,Illumina NovaSeq 6000,JU2234_GZ_B5_B9_GZpool_05_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:04:00Z,1,JU2234_GZ_B5_B9_GZpool_05_2019,hermaphrodite,SRP288011,JU2234,whole animals
SRR12868528,RNA-Seq,300,6901617900,PRJNA669810,SAMN16458074,Model organism or animal,2092904681,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334856,Illumina NovaSeq 6000,JU2234_GZ_B2_A8_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:55:00Z,1,JU2234_GZ_B2_A8_GZpool_01_2019,hermaphrodite,SRP288011,JU2234,whole animals
SRR12868529,RNA-Seq,300,9084023400,PRJNA669810,SAMN16458073,Model organism or animal,2825996482,NORTHWESTERN UNIVERSITY,public,Biological replicate 3,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334855,Illumina NovaSeq 6000,JU2141_GZr_B2_D8_GZpool_08_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:55:00Z,1,JU2141_GZr_B2_D8_GZpool_08_2020,hermaphrodite,SRP288011,JU2141,whole animals
SRR12868530,RNA-Seq,300,7647091200,PRJNA669810,SAMN16458072,Model organism or animal,2309343882,NORTHWESTERN UNIVERSITY,public,Biological replicate 2,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",young adult,SRX9334854,Illumina NovaSeq 6000,JU2141_GZ_B4_I1_GZpool_07_2020,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T17:55:00Z,1,JU2141_GZ_B4_I1_GZpool_07_2020,hermaphrodite,SRP288011,JU2141,whole animals
SRR12868531,RNA-Seq,300,8168732400,PRJNA669810,SAMN16458071,Model organism or animal,2459180962,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",young adult,SRX9334853,Illumina NovaSeq 6000,JU2141_GZ_B2_A7_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:13:00Z,1,JU2141_GZ_B2_A7_GZpool_01_2019,hermaphrodite,SRP288011,JU2141,whole animals
SRR12868532,RNA-Seq,300,15725839200,PRJNA669810,SAMN16457855,Model organism or animal,4775820807,NORTHWESTERN UNIVERSITY,public,Biological replicate 1,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",young adult,SRX9334852,Illumina NovaSeq 6000,CX11271_GZ_B1_B2_GZpool_01_2019,PAIRED,PolyA,TRANSCRIPTOMIC,Caenorhabditis elegans,ILLUMINA,2022-02-10T00:00:00Z,2020-10-21T18:41:00Z,1,CX11271_GZ_B1_B2_GZpool_01_2019,hermaphrodite,SRP288011,CX11271,whole animals
